2014-03-31 | 04:54:01 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:01 | (Log)     | set state: 3.
2014-03-31 | 04:54:02 | (Log)     | set state: 4.
2014-03-31 | 04:54:02 | (Log)     | set state: 1.
2014-03-31 | 04:54:04 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:54:15 | (Log)     | set state: 2.
2014-03-31 | 04:54:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:15 | (Log)     | set state: 3.
2014-03-31 | 04:54:16 | (Log)     | set state: 4.
2014-03-31 | 04:54:17 | (Log)     | set state: 1.
2014-03-31 | 04:54:24 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:54:30 | (Log)     | set state: 2.
2014-03-31 | 04:54:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:31 | (Log)     | set state: 3.
2014-03-31 | 04:54:31 | (Log)     | set state: 4.
2014-03-31 | 04:54:32 | (Log)     | set state: 1.
2014-03-31 | 04:54:45 | (Log)     | set state: 2.
2014-03-31 | 04:54:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:54:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:54:46 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:54:46 | (Log)     | set state: 3.
2014-03-31 | 04:54:47 | (Log)     | set state: 4.
2014-03-31 | 04:54:48 | (Log)     | set state: 1.
2014-03-31 | 04:55:00 | (Log)     | set state: 2.
2014-03-31 | 04:55:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:01 | (Log)     | set state: 3.
2014-03-31 | 04:55:01 | (Log)     | set state: 4.
2014-03-31 | 04:55:02 | (Log)     | set state: 1.
2014-03-31 | 04:55:15 | (Log)     | set state: 2.
2014-03-31 | 04:55:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:16 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:16 | (Log)     | set state: 3.
2014-03-31 | 04:55:17 | (Log)     | set state: 4.
2014-03-31 | 04:55:18 | (Log)     | set state: 1.
2014-03-31 | 04:55:24 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:55:30 | (Log)     | set state: 2.
2014-03-31 | 04:55:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:31 | (Log)     | set state: 3.
2014-03-31 | 04:55:31 | (Log)     | set state: 4.
2014-03-31 | 04:55:32 | (Log)     | set state: 1.
2014-03-31 | 04:55:41 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:55:45 | (Log)     | set state: 2.
2014-03-31 | 04:55:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:55:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:55:46 | (Log)     | set state: 3.
2014-03-31 | 04:55:46 | (Log)     | set state: 4.
2014-03-31 | 04:55:47 | (Log)     | set state: 1.
2014-03-31 | 04:55:50 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:56:00 | (Log)     | set state: 2.
2014-03-31 | 04:56:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:01 | (Log)     | set state: 3.
2014-03-31 | 04:56:01 | (Log)     | set state: 4.
2014-03-31 | 04:56:02 | (Log)     | set state: 1.
2014-03-31 | 04:56:11 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:56:15 | (Log)     | set state: 2.
2014-03-31 | 04:56:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:16 | (Log)     | set state: 3.
2014-03-31 | 04:56:16 | (Log)     | set state: 4.
2014-03-31 | 04:56:17 | (Log)     | set state: 1.
2014-03-31 | 04:56:19 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:56:30 | (Log)     | set state: 2.
2014-03-31 | 04:56:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:31 | (Log)     | set state: 3.
2014-03-31 | 04:56:31 | (Log)     | set state: 4.
2014-03-31 | 04:56:32 | (Log)     | set state: 1.
2014-03-31 | 04:56:41 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:56:45 | (Log)     | set state: 2.
2014-03-31 | 04:56:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:56:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:56:46 | (Log)     | set state: 3.
2014-03-31 | 04:56:46 | (Log)     | set state: 4.
2014-03-31 | 04:56:47 | (Log)     | set state: 1.
2014-03-31 | 04:56:51 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:57:00 | (Log)     | set state: 2.
2014-03-31 | 04:57:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:01 | (Log)     | set state: 3.
2014-03-31 | 04:57:01 | (Log)     | set state: 4.
2014-03-31 | 04:57:02 | (Log)     | set state: 1.
2014-03-31 | 04:57:15 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:57:16 | (Log)     | set state: 2.
2014-03-31 | 04:57:16 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:16 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:16 | (Log)     | set state: 3.
2014-03-31 | 04:57:17 | (Log)     | set state: 4.
2014-03-31 | 04:57:18 | (Log)     | set state: 1.
2014-03-31 | 04:57:28 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:57:30 | (Log)     | set state: 2.
2014-03-31 | 04:57:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:31 | (Log)     | set state: 3.
2014-03-31 | 04:57:31 | (Log)     | set state: 4.
2014-03-31 | 04:57:32 | (Log)     | set state: 1.
2014-03-31 | 04:57:37 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:57:45 | (Log)     | set state: 2.
2014-03-31 | 04:57:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:57:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:57:45 | (Log)     | set state: 3.
2014-03-31 | 04:57:46 | (Log)     | set state: 4.
2014-03-31 | 04:57:47 | (Log)     | set state: 1.
2014-03-31 | 04:57:56 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:58:00 | (Log)     | set state: 2.
2014-03-31 | 04:58:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:01 | (Log)     | set state: 3.
2014-03-31 | 04:58:01 | (Log)     | set state: 4.
2014-03-31 | 04:58:02 | (Log)     | set state: 1.
2014-03-31 | 04:58:06 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:58:15 | (Log)     | set state: 2.
2014-03-31 | 04:58:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:15 | (Log)     | set state: 3.
2014-03-31 | 04:58:16 | (Log)     | set state: 4.
2014-03-31 | 04:58:17 | (Log)     | set state: 1.
2014-03-31 | 04:58:21 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:58:30 | (Log)     | set state: 2.
2014-03-31 | 04:58:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:31 | (Log)     | set state: 3.
2014-03-31 | 04:58:31 | (Log)     | set state: 4.
2014-03-31 | 04:58:32 | (Log)     | set state: 1.
2014-03-31 | 04:58:42 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:58:45 | (Log)     | set state: 2.
2014-03-31 | 04:58:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:58:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:58:45 | (Log)     | set state: 3.
2014-03-31 | 04:58:46 | (Log)     | set state: 4.
2014-03-31 | 04:58:47 | (Log)     | set state: 1.
2014-03-31 | 04:58:58 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:59:00 | (Log)     | set state: 2.
2014-03-31 | 04:59:00 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:00 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:00 | (Log)     | set state: 3.
2014-03-31 | 04:59:01 | (Log)     | set state: 4.
2014-03-31 | 04:59:02 | (Log)     | set state: 1.
2014-03-31 | 04:59:09 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:59:15 | (Log)     | set state: 2.
2014-03-31 | 04:59:15 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:15 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:16 | (Log)     | set state: 3.
2014-03-31 | 04:59:16 | (Log)     | set state: 4.
2014-03-31 | 04:59:17 | (Log)     | set state: 1.
2014-03-31 | 04:59:20 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:59:30 | (Log)     | set state: 2.
2014-03-31 | 04:59:30 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:30 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:31 | (Log)     | set state: 3.
2014-03-31 | 04:59:31 | (Log)     | set state: 4.
2014-03-31 | 04:59:32 | (Log)     | set state: 1.
2014-03-31 | 04:59:44 | (Log)     | Inserting 100 faults:
2014-03-31 | 04:59:45 | (Log)     | set state: 2.
2014-03-31 | 04:59:45 | (Log)     | readSensors() iniciada
2014-03-31 | 04:59:45 | (Log)     | readSensors() concluida
2014-03-31 | 04:59:46 | (Log)     | set state: 3.
2014-03-31 | 04:59:46 | (Log)     | set state: 4.
2014-03-31 | 04:59:47 | (Log)     | set state: 1.
2014-03-31 | 04:59:53 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:00:00 | (Log)     | set state: 2.
2014-03-31 | 05:00:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:01 | (Log)     | set state: 3.
2014-03-31 | 05:00:01 | (Log)     | set state: 4.
2014-03-31 | 05:00:02 | (Log)     | set state: 1.
2014-03-31 | 05:00:06 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:00:15 | (Log)     | set state: 2.
2014-03-31 | 05:00:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:16 | (Log)     | set state: 3.
2014-03-31 | 05:00:16 | (Log)     | set state: 4.
2014-03-31 | 05:00:17 | (Log)     | set state: 1.
2014-03-31 | 05:00:26 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:00:30 | (Log)     | set state: 2.
2014-03-31 | 05:00:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:30 | (Log)     | set state: 3.
2014-03-31 | 05:00:31 | (Log)     | set state: 4.
2014-03-31 | 05:00:32 | (Log)     | set state: 1.
2014-03-31 | 05:00:38 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:00:45 | (Log)     | set state: 2.
2014-03-31 | 05:00:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:00:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:00:46 | (Log)     | set state: 3.
2014-03-31 | 05:00:46 | (Log)     | set state: 4.
2014-03-31 | 05:00:47 | (Log)     | set state: 1.
2014-03-31 | 05:00:57 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:01:00 | (Log)     | set state: 2.
2014-03-31 | 05:01:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:01 | (Log)     | set state: 3.
2014-03-31 | 05:01:01 | (Log)     | set state: 4.
2014-03-31 | 05:01:02 | (Log)     | set state: 1.
2014-03-31 | 05:01:11 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:01:15 | (Log)     | set state: 2.
2014-03-31 | 05:01:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:16 | (Log)     | set state: 3.
2014-03-31 | 05:01:16 | (Log)     | set state: 4.
2014-03-31 | 05:01:17 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:01:18 | (Log)     | set state: 1.
2014-03-31 | 05:01:30 | (Log)     | set state: 2.
2014-03-31 | 05:01:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:31 | (Log)     | set state: 3.
2014-03-31 | 05:01:31 | (Log)     | set state: 4.
2014-03-31 | 05:01:32 | (Log)     | set state: 1.
2014-03-31 | 05:01:43 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:01:45 | (Log)     | set state: 2.
2014-03-31 | 05:01:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:01:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:01:46 | (Log)     | set state: 3.
2014-03-31 | 05:01:46 | (Log)     | set state: 4.
2014-03-31 | 05:01:47 | (Log)     | set state: 1.
2014-03-31 | 05:01:53 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:02:00 | (Log)     | set state: 2.
2014-03-31 | 05:02:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:01 | (Log)     | set state: 3.
2014-03-31 | 05:02:01 | (Log)     | set state: 4.
2014-03-31 | 05:02:02 | (Log)     | set state: 1.
2014-03-31 | 05:02:11 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:02:15 | (Log)     | set state: 2.
2014-03-31 | 05:02:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:16 | (Log)     | set state: 3.
2014-03-31 | 05:02:16 | (Log)     | set state: 4.
2014-03-31 | 05:02:17 | (Log)     | set state: 1.
2014-03-31 | 05:02:23 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:02:30 | (Log)     | set state: 2.
2014-03-31 | 05:02:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:30 | (Log)     | set state: 3.
2014-03-31 | 05:02:31 | (Log)     | set state: 4.
2014-03-31 | 05:02:32 | (Log)     | set state: 1.
2014-03-31 | 05:02:45 | (Log)     | set state: 2.
2014-03-31 | 05:02:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:02:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:02:45 | (Log)     | set state: 3.
2014-03-31 | 05:02:46 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:02:47 | (Log)     | set state: 4.
2014-03-31 | 05:02:48 | (Log)     | set state: 1.
2014-03-31 | 05:02:54 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:03:00 | (Log)     | set state: 2.
2014-03-31 | 05:03:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:00 | (Log)     | set state: 3.
2014-03-31 | 05:03:01 | (Log)     | set state: 4.
2014-03-31 | 05:03:02 | (Log)     | set state: 1.
2014-03-31 | 05:03:06 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:03:15 | (Log)     | set state: 2.
2014-03-31 | 05:03:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:16 | (Log)     | set state: 3.
2014-03-31 | 05:03:16 | (Log)     | set state: 4.
2014-03-31 | 05:03:17 | (Log)     | set state: 1.
2014-03-31 | 05:03:26 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:03:30 | (Log)     | set state: 2.
2014-03-31 | 05:03:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:31 | (Log)     | set state: 3.
2014-03-31 | 05:03:31 | (Log)     | set state: 4.
2014-03-31 | 05:03:32 | (Log)     | set state: 1.
2014-03-31 | 05:03:40 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:03:45 | (Log)     | set state: 2.
2014-03-31 | 05:03:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:03:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:03:45 | (Log)     | set state: 3.
2014-03-31 | 05:03:46 | (Log)     | set state: 4.
2014-03-31 | 05:03:47 | (Log)     | set state: 1.
2014-03-31 | 05:04:00 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:04:01 | (Log)     | set state: 2.
2014-03-31 | 05:04:01 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:01 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:01 | (Log)     | set state: 3.
2014-03-31 | 05:04:02 | (Log)     | set state: 4.
2014-03-31 | 05:04:03 | (Log)     | set state: 1.
2014-03-31 | 05:04:07 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:04:15 | (Log)     | set state: 2.
2014-03-31 | 05:04:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:15 | (Log)     | set state: 3.
2014-03-31 | 05:04:16 | (Log)     | set state: 4.
2014-03-31 | 05:04:17 | (Log)     | set state: 1.
2014-03-31 | 05:04:21 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:04:30 | (Log)     | set state: 2.
2014-03-31 | 05:04:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:31 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:31 | (Log)     | set state: 3.
2014-03-31 | 05:04:31 | (Log)     | set state: 4.
2014-03-31 | 05:04:32 | (Log)     | set state: 1.
2014-03-31 | 05:04:45 | (Log)     | set state: 2.
2014-03-31 | 05:04:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:04:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:04:46 | (Log)     | set state: 3.
2014-03-31 | 05:04:46 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:04:47 | (Log)     | set state: 4.
2014-03-31 | 05:04:48 | (Log)     | set state: 1.
2014-03-31 | 05:04:55 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:05:00 | (Log)     | set state: 2.
2014-03-31 | 05:05:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:01 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:01 | (Log)     | set state: 3.
2014-03-31 | 05:05:01 | (Log)     | set state: 4.
2014-03-31 | 05:05:02 | (Log)     | set state: 1.
2014-03-31 | 05:05:08 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:05:15 | (Log)     | set state: 2.
2014-03-31 | 05:05:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:16 | (Log)     | set state: 3.
2014-03-31 | 05:05:16 | (Log)     | set state: 4.
2014-03-31 | 05:05:17 | (Log)     | set state: 1.
2014-03-31 | 05:05:29 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:05:30 | (Log)     | set state: 2.
2014-03-31 | 05:05:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:30 | (Log)     | set state: 3.
2014-03-31 | 05:05:31 | (Log)     | set state: 4.
2014-03-31 | 05:05:32 | (Log)     | set state: 1.
2014-03-31 | 05:05:36 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:05:45 | (Log)     | set state: 2.
2014-03-31 | 05:05:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:05:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:05:45 | (Log)     | set state: 3.
2014-03-31 | 05:05:46 | (Log)     | set state: 4.
2014-03-31 | 05:05:47 | (Log)     | set state: 1.
2014-03-31 | 05:06:00 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:06:00 | (Log)     | set state: 2.
2014-03-31 | 05:06:01 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:01 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:01 | (Log)     | set state: 3.
2014-03-31 | 05:06:02 | (Log)     | set state: 4.
2014-03-31 | 05:06:02 | (Log)     | set state: 1.
2014-03-31 | 05:06:15 | (Log)     | set state: 2.
2014-03-31 | 05:06:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:16 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:16 | (Log)     | set state: 3.
2014-03-31 | 05:06:17 | (Log)     | set state: 4.
2014-03-31 | 05:06:17 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:06:18 | (Log)     | set state: 1.
2014-03-31 | 05:06:30 | (Log)     | set state: 2.
2014-03-31 | 05:06:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:31 | (Log)     | set state: 3.
2014-03-31 | 05:06:31 | (Log)     | set state: 4.
2014-03-31 | 05:06:32 | (Log)     | set state: 1.
2014-03-31 | 05:06:43 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:06:45 | (Log)     | set state: 2.
2014-03-31 | 05:06:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:06:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:06:45 | (Log)     | set state: 3.
2014-03-31 | 05:06:46 | (Log)     | set state: 4.
2014-03-31 | 05:06:47 | (Log)     | set state: 1.
2014-03-31 | 05:06:55 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:07:00 | (Log)     | set state: 2.
2014-03-31 | 05:07:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:00 | (Log)     | set state: 3.
2014-03-31 | 05:07:01 | (Log)     | set state: 4.
2014-03-31 | 05:07:02 | (Log)     | set state: 1.
2014-03-31 | 05:07:06 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:07:15 | (Log)     | set state: 2.
2014-03-31 | 05:07:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:16 | (Log)     | set state: 3.
2014-03-31 | 05:07:16 | (Log)     | set state: 4.
2014-03-31 | 05:07:17 | (Log)     | set state: 1.
2014-03-31 | 05:07:19 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:07:30 | (Log)     | set state: 2.
2014-03-31 | 05:07:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:31 | (Log)     | set state: 3.
2014-03-31 | 05:07:31 | (Log)     | set state: 4.
2014-03-31 | 05:07:32 | (Log)     | set state: 1.
2014-03-31 | 05:07:33 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:07:45 | (Log)     | set state: 2.
2014-03-31 | 05:07:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:07:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:07:46 | (Log)     | set state: 3.
2014-03-31 | 05:07:46 | (Log)     | set state: 4.
2014-03-31 | 05:07:47 | (Log)     | set state: 1.
2014-03-31 | 05:07:56 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:08:00 | (Log)     | set state: 2.
2014-03-31 | 05:08:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:08:01 | (Log)     | readSensors() concluida
2014-03-31 | 05:08:01 | (Log)     | set state: 3.
2014-03-31 | 05:08:01 | (Log)     | set state: 4.
2014-03-31 | 05:08:02 | (Log)     | set state: 1.
2014-03-31 | 05:08:11 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:08:15 | (Log)     | set state: 2.
2014-03-31 | 05:08:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:08:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:08:16 | (Log)     | set state: 3.
2014-03-31 | 05:08:16 | (Log)     | set state: 4.
2014-03-31 | 05:08:17 | (Log)     | set state: 1.
2014-03-31 | 05:08:26 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:08:30 | (Log)     | set state: 2.
2014-03-31 | 05:08:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:08:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:08:31 | (Log)     | set state: 3.
2014-03-31 | 05:08:31 | (Log)     | set state: 4.
2014-03-31 | 05:08:32 | (Log)     | set state: 1.
2014-03-31 | 05:08:33 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:08:45 | (Log)     | set state: 2.
2014-03-31 | 05:08:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:08:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:08:46 | (Log)     | set state: 3.
2014-03-31 | 05:08:46 | (Log)     | set state: 4.
2014-03-31 | 05:08:47 | (Log)     | set state: 1.
2014-03-31 | 05:08:56 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:09:00 | (Log)     | set state: 2.
2014-03-31 | 05:09:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:09:00 | (Log)     | readSensors() concluida
2014-03-31 | 05:09:00 | (Log)     | set state: 3.
2014-03-31 | 05:09:01 | (Log)     | set state: 4.
2014-03-31 | 05:09:02 | (Log)     | set state: 1.
2014-03-31 | 05:09:14 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:09:15 | (Log)     | set state: 2.
2014-03-31 | 05:09:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:09:15 | (Log)     | readSensors() concluida
2014-03-31 | 05:09:15 | (Log)     | set state: 3.
2014-03-31 | 05:09:16 | (Log)     | set state: 4.
2014-03-31 | 05:09:17 | (Log)     | set state: 1.
2014-03-31 | 05:09:28 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:09:30 | (Log)     | set state: 2.
2014-03-31 | 05:09:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:09:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:09:30 | (Log)     | set state: 3.
2014-03-31 | 05:09:31 | (Log)     | set state: 4.
2014-03-31 | 05:09:32 | (Log)     | set state: 1.
2014-03-31 | 05:09:40 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:09:45 | (Log)     | set state: 2.
2014-03-31 | 05:09:45 | (Log)     | readSensors() iniciada
2014-03-31 | 05:09:45 | (Log)     | readSensors() concluida
2014-03-31 | 05:09:46 | (Log)     | set state: 3.
2014-03-31 | 05:09:46 | (Log)     | set state: 4.
2014-03-31 | 05:09:47 | (Log)     | set state: 1.
2014-03-31 | 05:09:49 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:10:00 | (Log)     | set state: 2.
2014-03-31 | 05:10:00 | (Log)     | readSensors() iniciada
2014-03-31 | 05:10:01 | (Log)     | readSensors() concluida
2014-03-31 | 05:10:01 | (Log)     | set state: 3.
2014-03-31 | 05:10:01 | (Log)     | set state: 4.
2014-03-31 | 05:10:02 | (Log)     | set state: 1.
2014-03-31 | 05:10:14 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:10:15 | (Log)     | set state: 2.
2014-03-31 | 05:10:15 | (Log)     | readSensors() iniciada
2014-03-31 | 05:10:16 | (Log)     | readSensors() concluida
2014-03-31 | 05:10:16 | (Log)     | set state: 3.
2014-03-31 | 05:10:17 | (Log)     | set state: 4.
2014-03-31 | 05:10:17 | (Log)     | set state: 1.
2014-03-31 | 05:10:20 | (Log)     | Inserting 100 faults:
2014-03-31 | 05:10:30 | (Log)     | set state: 2.
2014-03-31 | 05:10:30 | (Log)     | readSensors() iniciada
2014-03-31 | 05:10:30 | (Log)     | readSensors() concluida
2014-03-31 | 05:10:31 | (Log)     | set state: 3.
2014-03-31 | 05:10:31 | (Log)     | set state: 4.
